student_id,course_id,course_code,course_name,degree,year,semester,credits,subject_area,mark,grade,grade_point,status,archetype
16,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,91.9,A+,4.0,completed,database_engineering
16,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,82.2,A-,3.7,completed,database_engineering
16,41,SE1203,Database Design,Software Engineering,1,2,4,Database,80.1,A-,3.7,completed,database_engineering
16,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,50.0,C-,1.7,completed,database_engineering
16,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,73.2,B,3.0,completed,database_engineering
16,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,79.1,B+,3.3,completed,database_engineering
16,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,58.6,C,2.0,completed,database_engineering
16,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,59.5,C+,2.3,completed,database_engineering
16,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,65.9,B-,2.7,completed,database_engineering
16,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,75.7,B+,3.3,completed,database_engineering
16,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,66.1,B-,2.7,completed,database_engineering
16,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,80.5,A-,3.7,completed,database_engineering
17,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,100.0,A+,4.0,completed,software_engineering
17,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,68.5,B-,2.7,completed,software_engineering
17,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,74.9,B+,3.3,completed,software_engineering
17,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,78.0,B+,3.3,completed,software_engineering
17,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,65.7,B-,2.7,completed,software_engineering
17,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,100.0,A+,4.0,completed,software_engineering
17,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,87.6,A,4.0,completed,software_engineering
17,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,97.2,A+,4.0,completed,software_engineering
17,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,58.6,C,2.0,completed,software_engineering
17,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,65.9,B-,2.7,completed,software_engineering
17,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,100.0,A+,4.0,completed,software_engineering
17,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,96.0,A+,4.0,completed,software_engineering
17,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,70.1,B,3.0,completed,software_engineering
17,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,73.4,B,3.0,completed,software_engineering
17,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,79.8,A-,3.7,completed,software_engineering
17,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,82.4,A-,3.7,completed,software_engineering
17,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,85.7,A,4.0,completed,software_engineering
17,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,84.5,A-,3.7,completed,software_engineering
17,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,86.2,A,4.0,completed,software_engineering
17,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,85.1,A,4.0,completed,software_engineering
17,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,93.9,A+,4.0,completed,software_engineering
18,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,56.7,C,2.0,completed,ai_ml
18,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,67.4,B-,2.7,completed,ai_ml
18,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,53.4,C-,1.7,completed,ai_ml
18,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,51.0,C-,1.7,completed,ai_ml
18,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,57.8,C,2.0,completed,ai_ml
18,41,SE1203,Database Design,Software Engineering,1,2,4,Database,43.3,D,1.0,completed,ai_ml
18,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,34.5,F,0.0,completed,ai_ml
18,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,48.8,D,1.0,completed,ai_ml
18,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,44.8,D,1.0,completed,ai_ml
18,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,30.5,F,0.0,completed,ai_ml
18,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,42.4,D,1.0,completed,ai_ml
18,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,52.4,C-,1.7,completed,ai_ml
18,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,56.1,C,2.0,completed,ai_ml
18,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,45.7,D,1.0,completed,ai_ml
18,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,63.3,C+,2.3,completed,ai_ml
19,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,40.5,D,1.0,completed,struggling
19,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,25.9,F,0.0,failed,struggling
19,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,40.0,D,1.0,completed,struggling
19,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,40.9,D,1.0,completed,struggling
19,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,24.1,F,0.0,failed,struggling
19,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,32.7,F,0.0,completed,struggling
19,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,55.0,C,2.0,completed,struggling
19,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,41.9,D,1.0,completed,struggling
19,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,30.1,F,0.0,completed,struggling
19,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,44.4,D,1.0,completed,struggling
19,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,30.2,F,0.0,completed,struggling
19,63,CS2201,Algorithm Design,Computer Science,2,2,4,Algorithms & Data Structures,49.5,C-,1.7,completed,struggling
19,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,47.1,D,1.0,completed,struggling
19,65,CS2203,Data Communications,Computer Science,2,2,3,Networking,43.3,D,1.0,completed,struggling
19,66,CS2204,Statistical Computing,Computer Science,2,2,3,Statistics,45.5,D,1.0,completed,struggling
20,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,63.8,C+,2.3,completed,balanced
20,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,55.3,C,2.0,completed,balanced
20,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,60.4,C+,2.3,completed,balanced
20,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,53.1,C-,1.7,completed,balanced
20,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,83.0,A-,3.7,completed,balanced
20,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,64.7,B-,2.7,completed,balanced
20,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,41.0,D,1.0,completed,balanced
20,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,62.6,C+,2.3,completed,balanced
20,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,81.7,A-,3.7,completed,balanced
20,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,54.8,C,2.0,completed,balanced
20,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,53.4,C-,1.7,completed,balanced
20,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,55.6,C,2.0,completed,balanced
20,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,47.0,D,1.0,completed,balanced
20,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,52.5,C-,1.7,completed,balanced
20,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,60.8,C+,2.3,completed,balanced
20,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,58.8,C,2.0,completed,balanced
20,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,52.5,C-,1.7,completed,balanced
20,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,65.7,B-,2.7,completed,balanced
20,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,50.3,C-,1.7,completed,balanced
20,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,78.3,B+,3.3,completed,balanced
20,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,59.3,C,2.0,completed,balanced
20,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,46.1,D,1.0,completed,balanced
20,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,38.7,F,0.0,completed,balanced
20,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,59.9,C+,2.3,completed,balanced
20,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,47.3,D,1.0,completed,balanced
21,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,73.7,B,3.0,completed,balanced
21,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,58.7,C,2.0,completed,balanced
21,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,94.3,A+,4.0,completed,balanced
21,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,49.3,D,1.0,completed,balanced
21,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,59.3,C,2.0,completed,balanced
21,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,66.7,B-,2.7,completed,balanced
21,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,66.7,B-,2.7,completed,balanced
21,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,77.6,B+,3.3,completed,balanced
21,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,75.8,B+,3.3,completed,balanced
21,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,74.0,B,3.0,completed,balanced
21,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,70.0,B,3.0,completed,balanced
21,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,95.4,A+,4.0,completed,balanced
21,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,94.0,A+,4.0,completed,balanced
21,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,60.7,C+,2.3,completed,balanced
21,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,75.8,B+,3.3,completed,balanced
21,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,59.9,C+,2.3,completed,balanced
21,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,61.4,C+,2.3,completed,balanced
21,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,59.9,C+,2.3,completed,balanced
21,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,74.7,B+,3.3,completed,balanced
21,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,81.9,A-,3.7,completed,balanced
21,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,62.4,C+,2.3,completed,balanced
21,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,86.1,A,4.0,completed,balanced
21,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,76.6,B+,3.3,completed,balanced
21,28,IT4101,Advanced AI Applications,Information Technology,4,1,4,Artificial Intelligence,90.9,A+,4.0,completed,balanced
21,29,IT4102,Ethical Hacking and Penetration Testing,Information Technology,4,1,3,Cyber Security,60.3,C+,2.3,completed,balanced
21,30,IT4103,Distributed Systems,Information Technology,4,1,3,Cloud Computing,71.2,B,3.0,completed,balanced
21,31,IT4104,Big Data Analytics,Information Technology,4,1,3,Data Analysis,91.2,A+,4.0,completed,balanced
21,32,IT4105,Advanced Algorithms,Information Technology,4,1,3,Algorithms & Data Structures,67.6,B-,2.7,completed,balanced
22,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,43.9,D,1.0,completed,networking_cloud
22,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,54.9,C,2.0,completed,networking_cloud
22,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,100.0,A+,4.0,completed,networking_cloud
22,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,39.5,D,1.0,completed,networking_cloud
22,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,43.7,D,1.0,completed,networking_cloud
22,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,55.5,C,2.0,completed,networking_cloud
22,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,62.0,C+,2.3,completed,networking_cloud
22,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,78.8,B+,3.3,completed,networking_cloud
23,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,69.9,B,3.0,completed,data_science
23,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,82.3,A-,3.7,completed,data_science
23,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,50.6,C-,1.7,completed,data_science
23,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,87.1,A,4.0,completed,data_science
23,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,80.9,A-,3.7,completed,data_science
23,41,SE1203,Database Design,Software Engineering,1,2,4,Database,78.6,B+,3.3,completed,data_science
23,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,64.0,C+,2.3,completed,data_science
23,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,62.4,C+,2.3,completed,data_science
23,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,75.6,B+,3.3,completed,data_science
23,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,53.7,C-,1.7,completed,data_science
23,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,57.7,C,2.0,completed,data_science
23,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,78.1,B+,3.3,completed,data_science
23,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,80.0,A-,3.7,completed,data_science
23,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,91.5,A+,4.0,completed,data_science
23,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,62.6,C+,2.3,completed,data_science
24,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,89.1,A,4.0,completed,cyber_security
24,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,54.5,C-,1.7,completed,cyber_security
24,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,61.9,C+,2.3,completed,cyber_security
24,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,78.6,B+,3.3,completed,cyber_security
24,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,91.0,A+,4.0,completed,cyber_security
24,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,85.9,A,4.0,completed,cyber_security
24,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,52.3,C-,1.7,completed,cyber_security
24,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,75.3,B+,3.3,completed,cyber_security
24,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,54.3,C-,1.7,completed,cyber_security
24,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,47.9,D,1.0,completed,cyber_security
24,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,56.9,C,2.0,completed,cyber_security
24,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,61.6,C+,2.3,completed,cyber_security
